855,R404,QEN,Shafts/Ongoing/Import Status/Import Rem,,Samples,,,,,,,,,,,38.96,10854.26,,,,,,,,Under Production,,67,
857,R406,QEN,Shafts/Ongoing/Import Status/Import Rem,,Samples,,,,,,,,,,,28.76,8012.54,,,,,,,,Under Production,,67,
858,R407,QEN,Shafts/Ongoing/Import Status/Import Rem,,Samples,,,,,,,,,,,11.76,3276.34,,,,,,,,Under Production,,67,
859,R408,QEN,Shafts/Ongoing/Import Status/Import Rem,,Samples,,,,,,,,,,,1.78,495.91,,,,,,,,Under Production,,67,
860,R409,QEN,Shafts/Ongoing/Import Status/Import Rem,,Samples,,,,,,,,,,,15.75,4387.95,,,,,,,,Under Production,,67,
861,R410,QEN,Shafts/Ongoing/Import Status/Import Rem,,Samples,,,,,,,,,,,100.00,27860.00,,,,,,,,Under Production,,67,
862,R411,QEN,Shafts/Ongoing/Import Status/Import Rem,,Samples,,,,,,,,,,,10.40,2897.44,,,,,,,,Under Production,,67,
863,R412,QEN,Shafts/Ongoing/Import Status/Import Rem,,Samples,,,,,,,,,,,84.00,23402.40,,,,,,,,Under Production,,67,
864,R413,QEN,Shafts/Ongoing/Import Status/Import Rem,,Samples,,,,,,,,,,,10.40,2897.44,,,,,,,,Under Production,,67,
865,R414,QCL,Shafts/Ongoing/Import Status/Import Rem,Cutting Tools,Store,,,,,2026-05-12,,2026-08-12,,,,6250.00,1741250.00,,,,,,,,Under Production,,39,
866,R415,QCL,Shafts/Ongoing/Import Status/Import Rem,Foundry Material,Store,,,,,2026-05-20,,2026-08-20,,,,7800.00,2173080.00,,,,,,,,Under Production,,45,
867,R416,QCL,Shafts/Ongoing/Import Status/Import Rem,Foundry Material,Store,,,,,2026-05-12,,2026-08-12,13.142857142857142,,,76050.00,21446100.00,,,,,,,,LC in Process,,55,
868,R417,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,2026-04-28,,2026-07-28,13.0,,,2310.00,643566.00,,,,,,,,Under Production,,3,
869,R418,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,2026-04-28,,2026-07-28,13.0,,,1394.40,388479.84,,,,,,,,Under Production,,3,
870,R419,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,2026-04-28,,2026-07-28,,,,19792.50,811492.50,,,,,,,,Under Production,,10,
871,R420,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,2026-05-12,,2026-08-12,,,,1640.00,67240.00,,,,,,,,Under Production,,10,
872,R421,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,,,,,,,3745.00,153545.00,,,,,,,,Under Production,,10,
873,R422,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,,,,,,,9028.92,370185.72,,,,,,,,Under Production,,10,
874,R423,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,2026-04-28,,2026-07-28,,,,6280.00,257480.00,,,,,,,,Under Production,,10,
875,R424,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,2026-04-28,,2026-07-28,,,,6280.00,257480.00,,,,,,,,Under Production,,10,
876,R425,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,2026-04-28,,2026-07-28,,,,50240.00,2059840.00,,,,,,,,Under Production,,10,
877,R426,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,,,,,,,57.40,2353.40,,,,,,,,Under Production,,10,
878,R427,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,,,,,,,68.60,2812.60,,,,,,,,Under Production,,10,
879,R428,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,,,,,,,97.20,3985.20,,,,,,,,Under Production,,10,
880,R429,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,,,,,,,162.70,6670.70,,,,,,,,Under Production,,10,
881,R430,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,,,,,,,398.50,16338.50,,,,,,,,Under Production,,10,
882,R431,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,,,,,,,433.10,17757.10,,,,,,,,Under Production,,10,
883,R432,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,,,,,,,571.90,23447.90,,,,,,,,Under Production,,10,
884,R433,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,,,,,,,717.60,29421.60,,,,,,,,Under Production,,10,
885,R434,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,,,,,,,984.80,40376.80,,,,,,,,Under Production,,10,
886,R435,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,,,,,,,48.20,1976.20,,,,,,,,Under Production,,10,
887,R436,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,,,,,,,112.60,4616.60,,,,,,,,Under Production,,10,
888,R437,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,,,,,,,199.10,8163.10,,,,,,,,Under Production,,10,
889,R438,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,,,,,,,357.00,14637.00,,,,,,,,Under Production,,10,
890,R439,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,,,,,,,402.60,16506.60,,,,,,,,Under Production,,10,
891,R440,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,,,,,,,481.70,19749.70,,,,,,,,Under Production,,10,
892,R441,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,,,,,,,593.70,24341.70,,,,,,,,Under Production,,10,
893,R442,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,,,,,,,672.10,27556.10,,,,,,,,Under Production,,10,
894,R443,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,,,,,,,836.60,34300.60,,,,,,,,Under Production,,10,
895,R444,QE,Shafts/Ongoing/Import Status/Import Rem,Engineering Item,Engg.,CE26-MO-0147,CE26-MO-0147,PPC Cement,2.649,2026-06-12,,2026-07-24,,,,6026.69,1679034.98,,,,,,,,Under Production,Cutting Inprocess ( RFD on 22-06-2026) Logistics is arranging Freight Forwarder for Shipping.,40,
896,R445,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,2026-04-28,,2026-07-28,13.0,,,1550.40,503880.00,,,,,,,,Under Production,"Vessel Booking Received ETD: 26-06-26,  ETA: 22-07-26",12,
897,R446,QCL,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,2026-05-12,,2026-08-12,,,,435.20,121224.96,,,,,,,,Ready Awaiting Sailing,"Material is ready, Packing List received from supplier.Forwarder arrnagment is in process.",68,
898,R447,QCL,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,2026-05-12,,2026-08-12,,,,1152.00,320889.60,,,,,,,,Ready Awaiting Sailing,"Material is ready, Packing List received from supplier.Forwarder arrnagment is in process.",68,
899,R448,QCL,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,2026-05-12,,2026-08-12,,,,209.00,58216.95,,,,,,,,Ready Awaiting Sailing,"Material is ready, Packing List received from supplier.Forwarder arrnagment is in process.",68,
900,R449,QCL,Shafts/Ongoing/Import Status/Import Rem,Ferro Alloys,Store,,,,,2026-06-22,,2026-09-23,,,,,0.00,,,,,,,,Costing in Process,,,
901,R450,QCL,Shafts/Ongoing/Import Status/Import Rem,Foundry Material,Store,,,,,2026-07-29,,2026-09-29,,,,25650.00,7156350.00,,,,,,,,Costing in Process,,69,
902,R451,QCL,Shafts/Ongoing/Import Status/Import Rem,Foundry Material,Store,,,,,2026-07-29,,2026-09-29,,,,59850.00,16698150.00,,,,,,,,Costing in Process,,69,
